,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
446,0,37,Travel_Rarely,Research & Development,11,3,Medical,1,Female,3,1,Laboratory Technician,3,Single,"(2908.0, 4807.0]",4,No,18,3,1,0,8,6,3,3,2,0,2
447,0,34,Travel_Rarely,Sales,1,3,Technical Degree,4,Male,2,3,Sales Executive,3,Married,"(6706.0, 8605.0]",1,Yes,14,3,4,0,10,3,3,10,9,8,6
448,0,40,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,3,4,Manufacturing Director,3,Single,"(12403.0, 14302.0]",7,No,15,3,3,0,22,3,3,20,6,5,13
449,0,38,Travel_Frequently,Human Resources,10,4,Human Resources,3,Male,3,2,Human Resources,3,Married,"(4807.0, 6706.0]",3,No,11,3,3,0,10,2,3,6,3,1,2
450,0,34,Travel_Rarely,Research & Development,3,3,Life Sciences,4,Female,3,2,Research Scientist,2,Divorced,"(4807.0, 6706.0]",1,No,12,3,3,1,11,2,3,11,8,7,9
451,0,59,Travel_Frequently,Sales,1,1,Life Sciences,1,Female,2,2,Sales Executive,3,Single,"(4807.0, 6706.0]",7,No,11,3,4,0,20,2,2,4,3,1,3
452,0,35,Travel_Frequently,Research & Development,4,4,Other,4,Male,2,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",1,No,13,3,2,1,2,2,4,2,2,2,2
453,1,39,Travel_Rarely,Sales,3,2,Medical,4,Female,3,2,Sales Executive,3,Married,"(4807.0, 6706.0]",4,Yes,18,3,1,0,12,3,2,1,0,0,0
454,0,28,Travel_Rarely,Research & Development,16,2,Medical,2,Male,4,2,Healthcare Representative,1,Single,"(4807.0, 6706.0]",0,No,19,3,3,0,9,2,3,8,3,0,7
455,0,25,Travel_Rarely,Sales,13,1,Medical,2,Male,3,1,Sales Representative,3,Married,"(990.01, 2908.0]",1,No,11,3,3,0,7,1,3,7,4,0,6
456,0,29,Travel_Rarely,Research & Development,9,4,Medical,4,Female,3,1,Laboratory Technician,3,Married,"(2908.0, 4807.0]",9,No,17,3,3,1,9,2,3,5,3,1,2
457,0,45,Non-Travel,Research & Development,23,2,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,"(2908.0, 4807.0]",1,Yes,15,3,3,1,9,2,3,9,8,0,8
458,0,37,Travel_Rarely,Research & Development,10,2,Life Sciences,4,Male,4,1,Research Scientist,4,Single,"(2908.0, 4807.0]",3,No,17,3,1,0,4,2,3,1,0,0,0
459,0,45,Travel_Rarely,Research & Development,28,3,Technical Degree,4,Male,3,1,Research Scientist,4,Married,"(990.01, 2908.0]",4,No,20,4,4,1,8,3,3,5,4,0,3
460,0,33,Non-Travel,Sales,2,3,Marketing,4,Female,3,2,Sales Executive,2,Single,"(4807.0, 6706.0]",8,No,15,3,4,0,13,2,2,11,7,1,7
461,0,34,Travel_Rarely,Research & Development,1,5,Life Sciences,2,Male,3,1,Research Scientist,4,Married,"(990.01, 2908.0]",1,No,12,3,4,1,10,4,2,10,9,8,8
462,0,56,Travel_Frequently,Research & Development,9,3,Medical,1,Female,3,1,Research Scientist,3,Married,"(2908.0, 4807.0]",2,No,19,3,2,1,18,4,3,5,4,0,3
463,1,30,Travel_Frequently,Research & Development,5,3,Medical,2,Female,3,1,Laboratory Technician,2,Single,"(990.01, 2908.0]",0,No,17,3,1,0,4,3,3,3,2,1,2
464,0,41,Travel_Rarely,Research & Development,7,2,Medical,4,Female,3,2,Manufacturing Director,3,Single,"(4807.0, 6706.0]",6,No,14,3,2,0,8,6,3,2,2,2,1
465,0,49,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Female,2,4,Healthcare Representative,3,Married,"(12403.0, 14302.0]",2,Yes,19,3,2,1,30,3,3,15,11,2,12
466,0,19,Travel_Rarely,Research & Development,3,1,Medical,2,Female,3,1,Laboratory Technician,2,Single,"(990.01, 2908.0]",1,No,14,3,4,0,1,3,3,1,0,0,0
467,0,45,Travel_Rarely,Sales,11,2,Life Sciences,4,Female,3,4,Manager,4,Married,"(16201.0, 18100.0]",3,No,13,3,2,1,26,4,4,9,3,1,1
468,0,44,Non-Travel,Research & Development,17,3,Life Sciences,4,Male,1,1,Research Scientist,3,Single,"(990.01, 2908.0]",2,No,13,3,4,0,6,3,3,0,0,0,0
469,0,29,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,1,Sales Representative,2,Divorced,"(990.01, 2908.0]",1,No,14,3,4,2,2,2,3,2,2,2,2
470,0,35,Travel_Frequently,Sales,11,2,Marketing,4,Male,3,2,Sales Executive,4,Divorced,"(4807.0, 6706.0]",1,No,11,3,4,1,5,3,3,5,2,0,2
471,0,53,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Single,"(990.01, 2908.0]",2,No,17,3,4,0,19,4,3,2,2,2,2
472,1,21,Travel_Frequently,Research & Development,10,2,Life Sciences,1,Female,2,1,Laboratory Technician,3,Single,"(990.01, 2908.0]",1,No,20,4,3,0,2,2,1,2,2,2,2
473,0,26,Travel_Frequently,Research & Development,6,3,Other,3,Male,4,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",0,No,18,3,1,1,8,3,3,7,7,7,7
474,0,46,Non-Travel,Research & Development,7,4,Medical,3,Female,3,2,Manufacturing Director,3,Married,"(4807.0, 6706.0]",2,No,14,3,3,0,7,2,4,1,0,0,0
475,0,47,Travel_Rarely,Research & Development,2,2,Other,3,Female,3,4,Manager,4,Married,"(16201.0, 18100.0]",1,Yes,11,3,3,1,26,3,2,26,14,3,0
476,0,45,Non-Travel,Sales,6,3,Medical,4,Female,2,3,Sales Executive,4,Single,"(8605.0, 10504.0]",6,No,12,3,4,0,23,2,3,19,7,12,8
477,0,42,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,5,Manager,3,Married,"(18100.0, 19999.0]",5,No,11,3,1,0,24,2,2,22,6,4,14
478,0,24,Travel_Rarely,Research & Development,24,3,Medical,4,Male,3,1,Laboratory Technician,2,Single,"(2908.0, 4807.0]",8,No,22,4,4,0,6,2,3,4,3,1,2
479,0,51,Travel_Rarely,Research & Development,2,3,Medical,4,Male,1,2,Manufacturing Director,2,Divorced,"(4807.0, 6706.0]",5,No,18,3,4,1,13,3,3,4,1,1,2
480,0,40,Travel_Frequently,Sales,2,4,Medical,2,Male,3,2,Sales Executive,2,Married,"(2908.0, 4807.0]",5,No,12,3,4,3,5,2,3,0,0,0,0
481,0,39,Non-Travel,Sales,21,4,Life Sciences,1,Female,1,2,Sales Executive,3,Married,"(4807.0, 6706.0]",6,No,19,3,3,1,10,1,3,3,2,1,2
482,0,35,Travel_Rarely,Research & Development,27,1,Medical,3,Female,2,1,Research Scientist,1,Single,"(990.01, 2908.0]",1,No,11,3,4,0,6,3,2,6,5,1,1
483,0,45,Travel_Rarely,Research & Development,9,3,Life Sciences,2,Male,3,2,Laboratory Technician,2,Divorced,"(990.01, 2908.0]",8,No,18,3,3,1,20,2,1,17,9,0,15
484,0,36,Travel_Frequently,Sales,7,3,Marketing,1,Female,4,2,Sales Executive,1,Married,"(2908.0, 4807.0]",2,No,16,3,4,1,17,2,2,15,7,6,13
485,0,27,Non-Travel,Sales,1,1,Marketing,3,Male,3,2,Sales Executive,2,Married,"(4807.0, 6706.0]",0,Yes,13,3,4,1,6,0,3,5,4,1,4
486,1,30,Travel_Frequently,Sales,12,4,Life Sciences,2,Male,2,1,Sales Representative,1,Married,"(990.01, 2908.0]",1,No,18,3,3,1,1,2,4,1,0,0,0
487,0,33,Travel_Frequently,Sales,7,3,Life Sciences,4,Female,3,2,Sales Executive,2,Married,"(2908.0, 4807.0]",0,No,17,3,3,1,4,3,3,3,2,0,2
488,0,39,Travel_Rarely,Research & Development,2,4,Technical Degree,4,Female,2,2,Healthcare Representative,3,Single,"(2908.0, 4807.0]",1,No,11,3,1,0,20,4,3,20,7,11,10
489,0,30,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,4,3,Research Director,1,Married,"(10504.0, 12403.0]",0,Yes,12,3,3,3,9,4,2,8,7,1,7
490,0,44,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,"(6706.0, 8605.0]",1,Yes,19,3,2,1,9,2,3,8,7,6,7
491,0,27,Travel_Frequently,Sales,8,3,Life Sciences,4,Male,3,3,Sales Executive,3,Single,"(8605.0, 10504.0]",1,No,15,3,4,0,9,0,3,9,8,1,7
492,0,35,Travel_Rarely,Research & Development,10,3,Other,2,Male,3,1,Laboratory Technician,4,Divorced,"(2908.0, 4807.0]",1,No,20,4,1,1,3,4,2,3,2,1,2
493,1,26,Travel_Rarely,Research & Development,16,4,Medical,1,Male,3,1,Laboratory Technician,2,Divorced,"(990.01, 2908.0]",2,Yes,13,3,4,1,5,2,3,3,2,0,2
494,1,52,Travel_Rarely,Sales,2,1,Marketing,1,Female,1,5,Manager,4,Married,"(18100.0, 19999.0]",1,No,15,3,4,1,33,3,3,32,14,6,9
495,0,33,Travel_Rarely,Research & Development,4,4,Medical,1,Female,2,1,Laboratory Technician,2,Married,"(2908.0, 4807.0]",8,No,11,3,4,0,8,5,3,5,4,0,2
496,1,43,Travel_Rarely,Sales,9,3,Marketing,1,Female,1,2,Sales Executive,3,Single,"(4807.0, 6706.0]",8,No,13,3,2,0,7,2,2,4,3,1,3
497,0,48,Travel_Frequently,Research & Development,4,5,Medical,3,Male,2,4,Manager,4,Married,"(14302.0, 16201.0]",2,No,25,4,2,1,23,3,3,2,2,2,2
498,0,44,Travel_Rarely,Sales,5,3,Marketing,2,Male,3,5,Manager,2,Married,"(18100.0, 19999.0]",7,No,11,3,3,1,26,5,3,22,9,3,10
499,0,42,Non-Travel,Research & Development,10,4,Technical Degree,3,Male,3,1,Research Scientist,3,Married,"(2908.0, 4807.0]",3,No,22,4,2,2,10,1,2,6,3,3,3
500,0,34,Non-Travel,Sales,4,4,Marketing,3,Female,3,2,Sales Executive,3,Married,"(4807.0, 6706.0]",9,No,15,3,1,1,6,3,3,3,2,1,2
501,1,31,Travel_Frequently,Sales,1,3,Life Sciences,4,Female,3,1,Sales Representative,2,Single,"(990.01, 2908.0]",1,Yes,11,3,1,0,3,2,4,3,2,2,2
502,0,44,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,4,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",2,Yes,24,4,3,1,10,2,2,3,2,0,2
503,0,33,Non-Travel,Sales,17,3,Life Sciences,4,Male,3,4,Manager,3,Single,"(16201.0, 18100.0]",1,No,11,3,4,0,10,2,3,10,8,6,0
504,1,27,Travel_Rarely,Research & Development,17,4,Life Sciences,4,Female,3,1,Research Scientist,3,Single,"(990.01, 2908.0]",1,Yes,13,3,4,0,8,2,3,8,2,7,7
505,0,34,Travel_Rarely,Research & Development,9,3,Life Sciences,4,Male,3,3,Healthcare Representative,4,Divorced,"(6706.0, 8605.0]",0,No,11,3,4,1,10,0,2,9,7,1,6
506,0,29,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Female,3,1,Laboratory Technician,2,Married,"(2908.0, 4807.0]",0,No,13,3,3,3,4,3,3,3,2,0,2
507,1,40,Non-Travel,Sales,24,3,Life Sciences,2,Female,4,4,Sales Executive,2,Single,"(12403.0, 14302.0]",4,Yes,16,3,4,0,22,2,2,1,0,0,0
508,0,36,Travel_Rarely,Research & Development,5,4,Life Sciences,2,Female,3,3,Healthcare Representative,1,Married,"(6706.0, 8605.0]",4,No,12,3,3,2,9,6,3,3,2,0,2
509,0,35,Travel_Rarely,Sales,2,3,Marketing,4,Female,3,1,Sales Representative,4,Married,"(990.01, 2908.0]",1,No,13,3,1,0,2,3,3,2,2,2,2
510,1,25,Travel_Rarely,Research & Development,4,1,Technical Degree,4,Male,3,1,Laboratory Technician,4,Married,"(2908.0, 4807.0]",1,Yes,15,3,2,1,7,3,4,7,7,5,6
511,1,21,Travel_Rarely,Research & Development,18,1,Other,4,Female,3,1,Research Scientist,4,Single,"(990.01, 2908.0]",1,No,19,3,1,0,1,3,2,1,0,0,0
512,1,29,Travel_Frequently,Sales,24,3,Technical Degree,3,Male,4,1,Sales Representative,1,Single,"(990.01, 2908.0]",1,No,17,3,4,0,1,3,3,1,0,0,0
513,0,38,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Female,3,3,Research Director,1,Married,"(12403.0, 14302.0]",1,No,13,3,2,1,15,3,3,15,12,5,11
514,0,39,Travel_Frequently,Research & Development,2,4,Technical Degree,3,Female,3,3,Healthcare Representative,3,Single,"(10504.0, 12403.0]",0,No,25,4,4,0,20,1,3,19,6,11,8
515,0,43,Travel_Rarely,Research & Development,15,2,Life Sciences,3,Male,2,4,Research Director,3,Married,"(16201.0, 18100.0]",1,No,24,4,1,1,14,3,3,14,10,6,11
516,0,25,Travel_Rarely,Research & Development,2,1,Other,4,Male,3,1,Laboratory Technician,3,Divorced,"(2908.0, 4807.0]",6,Yes,19,3,3,1,7,2,2,2,2,0,2
517,0,58,Travel_Rarely,Sales,10,4,Medical,4,Male,3,4,Sales Executive,3,Single,"(12403.0, 14302.0]",0,No,13,3,3,0,38,1,2,37,10,1,8
518,0,42,Travel_Rarely,Sales,14,2,Medical,3,Female,2,2,Sales Executive,3,Single,"(4807.0, 6706.0]",7,No,17,3,1,0,10,6,3,5,4,0,3
519,0,30,Travel_Rarely,Research & Development,2,1,Medical,2,Male,2,1,Laboratory Technician,4,Single,"(990.01, 2908.0]",0,No,13,3,4,0,6,3,3,5,3,1,2
520,0,35,Travel_Rarely,Research & Development,9,4,Medical,2,Male,3,2,Research Scientist,3,Single,"(4807.0, 6706.0]",1,No,19,3,2,0,10,5,3,10,7,0,8
521,1,28,Travel_Rarely,Research & Development,24,3,Medical,3,Male,3,1,Laboratory Technician,2,Married,"(990.01, 2908.0]",1,Yes,17,3,3,3,1,3,3,1,1,0,0
522,0,27,Travel_Rarely,Sales,10,3,Marketing,4,Female,2,2,Sales Executive,4,Married,"(4807.0, 6706.0]",1,Yes,11,3,4,0,6,3,3,6,2,4,4
523,0,27,Travel_Frequently,Research & Development,10,2,Life Sciences,4,Male,3,3,Manufacturing Director,1,Divorced,"(8605.0, 10504.0]",1,No,21,4,3,2,9,4,2,9,7,1,7
524,0,41,Travel_Rarely,Sales,4,1,Marketing,3,Female,3,3,Sales Executive,3,Divorced,"(8605.0, 10504.0]",0,Yes,13,3,4,1,23,3,4,22,14,13,5
525,1,53,Travel_Rarely,Research & Development,2,5,Technical Degree,3,Female,2,3,Manufacturing Director,4,Married,"(8605.0, 10504.0]",0,No,16,3,2,1,34,4,3,33,7,1,9
526,0,35,Travel_Rarely,Research & Development,25,2,Other,1,Male,2,2,Laboratory Technician,4,Single,"(2908.0, 4807.0]",4,No,14,3,4,0,9,3,3,3,2,0,2
527,0,26,Non-Travel,Research & Development,7,3,Medical,4,Male,3,1,Laboratory Technician,4,Single,"(990.01, 2908.0]",1,No,20,4,3,0,7,5,3,7,7,5,7
528,0,31,Travel_Frequently,Research & Development,24,1,Technical Degree,4,Female,3,2,Manufacturing Director,4,Single,"(4807.0, 6706.0]",2,No,20,4,4,0,9,3,2,5,4,1,4
529,1,37,Travel_Rarely,Research & Development,11,2,Medical,1,Female,1,2,Healthcare Representative,2,Married,"(2908.0, 4807.0]",5,No,15,3,1,0,15,2,1,1,0,0,0
530,0,48,Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,4,Manager,4,Divorced,"(16201.0, 18100.0]",3,No,11,3,2,1,24,3,3,22,17,4,7
531,0,50,Travel_Frequently,Sales,12,3,Marketing,3,Female,3,3,Sales Executive,4,Single,"(8605.0, 10504.0]",4,No,11,3,4,0,16,3,3,2,2,2,1
532,0,38,Travel_Frequently,Research & Development,8,3,Medical,4,Female,2,2,Research Scientist,2,Divorced,"(990.01, 2908.0]",1,Yes,16,3,3,1,20,3,3,20,11,0,7
533,1,30,Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,3,1,Research Scientist,3,Married,"(990.01, 2908.0]",4,Yes,11,3,2,0,7,2,3,5,2,0,1
534,0,45,Travel_Rarely,Research & Development,1,4,Medical,4,Female,3,1,Laboratory Technician,4,Divorced,"(990.01, 2908.0]",3,No,14,3,4,2,8,2,3,5,3,0,2
535,0,43,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,3,1,Research Scientist,3,Single,"(990.01, 2908.0]",4,No,13,3,3,0,7,2,2,3,2,1,2
536,0,29,Travel_Frequently,Research & Development,10,3,Life Sciences,4,Female,3,1,Research Scientist,2,Divorced,"(2908.0, 4807.0]",0,No,14,3,4,2,8,2,2,7,5,1,1
537,0,53,Travel_Rarely,Sales,2,2,Medical,3,Male,3,4,Manager,3,Divorced,"(14302.0, 16201.0]",6,No,13,3,3,1,22,3,4,17,13,15,2
538,0,49,Travel_Rarely,Research & Development,3,2,Medical,3,Female,2,2,Laboratory Technician,1,Married,"(2908.0, 4807.0]",4,No,25,4,1,1,10,3,3,3,2,1,2
539,0,47,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,3,Manufacturing Director,2,Divorced,"(8605.0, 10504.0]",8,Yes,12,3,3,1,28,4,3,22,11,14,10
540,0,24,Travel_Rarely,Research & Development,9,3,Medical,3,Male,4,1,Research Scientist,3,Married,"(2908.0, 4807.0]",1,No,16,3,4,1,5,1,3,5,3,0,4
541,0,41,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",2,No,21,4,4,1,7,2,3,5,0,1,4
542,0,47,Travel_Frequently,Sales,4,1,Medical,2,Male,3,2,Sales Representative,3,Single,"(2908.0, 4807.0]",3,No,19,3,1,0,5,3,3,0,0,0,0
543,0,32,Travel_Rarely,Sales,4,2,Life Sciences,3,Female,3,1,Sales Representative,2,Married,"(2908.0, 4807.0]",2,No,11,3,1,1,6,5,3,4,3,1,2
544,0,26,Travel_Rarely,Research & Development,1,3,Medical,3,Male,3,1,Laboratory Technician,1,Single,"(990.01, 2908.0]",0,No,13,3,4,0,8,6,2,7,7,7,6
545,0,35,Travel_Rarely,Sales,1,4,Marketing,3,Male,2,2,Sales Executive,1,Single,"(2908.0, 4807.0]",0,No,14,3,2,0,16,2,3,15,13,2,8
546,0,30,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Female,3,1,Research Scientist,3,Single,"(990.01, 2908.0]",1,No,14,3,3,0,5,4,2,5,4,0,4
547,0,30,Travel_Rarely,Sales,29,4,Technical Degree,3,Male,3,3,Sales Executive,2,Married,"(8605.0, 10504.0]",3,No,12,3,2,1,9,3,3,4,2,1,3
548,0,36,Travel_Rarely,Research & Development,7,4,Other,2,Male,3,1,Research Scientist,4,Single,"(2908.0, 4807.0]",2,No,18,3,3,0,8,6,3,6,2,0,1
549,0,30,Travel_Rarely,Sales,5,3,Marketing,4,Female,2,2,Sales Executive,3,Divorced,"(4807.0, 6706.0]",1,No,13,3,3,3,10,2,3,10,9,1,2
550,0,34,Travel_Rarely,Sales,3,3,Other,4,Male,1,2,Sales Executive,1,Single,"(2908.0, 4807.0]",3,No,18,3,4,0,15,2,3,13,9,3,12
551,0,49,Travel_Rarely,Sales,8,4,Technical Degree,4,Male,2,4,Sales Executive,2,Married,"(12403.0, 14302.0]",6,No,17,3,2,1,22,3,3,9,8,2,3
552,0,39,Travel_Rarely,Research & Development,19,4,Other,4,Male,3,2,Research Scientist,4,Divorced,"(2908.0, 4807.0]",8,No,14,3,2,3,7,2,3,2,2,2,2
553,0,43,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,5,Manager,3,Married,"(18100.0, 19999.0]",7,No,13,3,4,0,21,2,3,16,12,6,14
554,0,48,Travel_Rarely,Sales,29,1,Medical,1,Female,3,3,Manager,3,Married,"(12403.0, 14302.0]",3,No,21,4,2,1,15,3,1,0,0,0,0
555,0,41,Non-Travel,Sales,10,2,Life Sciences,4,Male,3,2,Sales Executive,4,Single,"(4807.0, 6706.0]",7,No,14,3,4,0,16,3,3,14,3,1,10
556,1,29,Travel_Rarely,Research & Development,1,4,Medical,1,Male,3,1,Research Scientist,4,Married,"(2908.0, 4807.0]",9,Yes,14,3,2,3,4,3,4,2,2,2,2
557,0,25,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,1,Research Scientist,2,Single,"(990.01, 2908.0]",1,No,18,3,4,0,2,3,2,2,2,2,1
558,0,22,Non-Travel,Research & Development,26,2,Other,2,Female,2,1,Research Scientist,3,Married,"(990.01, 2908.0]",1,Yes,14,3,2,0,4,2,2,4,2,1,3
559,1,31,Travel_Rarely,Human Resources,18,5,Human Resources,4,Male,4,1,Human Resources,1,Married,"(2908.0, 4807.0]",0,No,17,3,3,0,2,4,3,1,0,0,0
560,0,49,Travel_Frequently,Research & Development,10,4,Life Sciences,3,Female,3,5,Research Director,1,Single,"(18100.0, 19999.0]",9,Yes,11,3,4,0,22,4,3,3,2,1,2
561,0,47,Non-Travel,Research & Development,1,1,Medical,3,Female,3,3,Research Director,2,Married,"(10504.0, 12403.0]",0,No,18,3,1,2,14,3,1,13,8,5,12
562,0,34,Non-Travel,Sales,23,4,Marketing,2,Male,3,2,Sales Executive,3,Single,"(2908.0, 4807.0]",0,No,20,4,3,0,10,2,3,9,5,8,7
563,0,45,Travel_Frequently,Research & Development,1,4,Medical,2,Male,3,2,Healthcare Representative,3,Single,"(4807.0, 6706.0]",4,No,12,3,3,0,12,3,3,4,2,0,3
564,0,40,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Female,3,3,Manufacturing Director,4,Single,"(6706.0, 8605.0]",6,Yes,15,3,4,0,18,2,2,4,2,3,3
565,0,50,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Female,3,4,Research Director,1,Married,"(16201.0, 18100.0]",4,Yes,11,3,2,0,25,2,3,3,2,1,2
566,0,49,Travel_Rarely,Research & Development,25,4,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,"(2908.0, 4807.0]",1,No,14,3,4,1,10,3,2,9,6,1,4
567,0,50,Travel_Rarely,Research & Development,4,1,Life Sciences,1,Male,3,5,Research Director,2,Divorced,"(18100.0, 19999.0]",3,No,14,3,1,2,28,4,2,10,4,1,6
568,0,25,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,3,2,Manufacturing Director,3,Married,"(4807.0, 6706.0]",0,No,12,3,4,2,5,3,3,4,2,1,2
569,0,43,Travel_Rarely,Sales,4,4,Marketing,4,Female,2,3,Sales Executive,4,Single,"(8605.0, 10504.0]",3,No,14,3,4,0,23,3,4,21,7,15,17
570,0,45,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Female,2,1,Research Scientist,3,Single,"(990.01, 2908.0]",1,No,14,3,4,0,1,3,3,1,0,0,0
571,0,34,Travel_Rarely,Sales,2,3,Marketing,3,Female,3,2,Sales Executive,1,Single,"(2908.0, 4807.0]",0,Yes,12,3,4,0,4,3,3,3,2,0,2
572,1,30,Travel_Frequently,Sales,26,4,Marketing,3,Female,2,2,Sales Executive,1,Single,"(4807.0, 6706.0]",5,No,15,3,3,0,9,5,2,6,3,0,1
573,1,33,Travel_Rarely,Sales,5,3,Marketing,4,Female,3,1,Sales Representative,3,Single,"(990.01, 2908.0]",1,Yes,13,3,2,0,1,2,3,1,0,0,0
574,0,34,Travel_Rarely,Human Resources,3,2,Human Resources,3,Male,3,1,Human Resources,4,Married,"(2908.0, 4807.0]",0,No,19,3,3,1,4,1,1,3,2,0,2
575,0,39,Travel_Rarely,Research & Development,10,5,Medical,2,Male,3,2,Manufacturing Director,1,Married,"(4807.0, 6706.0]",2,No,13,3,4,3,10,3,3,7,7,7,7
576,1,29,Travel_Rarely,Research & Development,8,4,Other,2,Male,1,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",1,Yes,11,3,4,0,7,4,2,7,7,0,7
577,0,35,Travel_Rarely,Research & Development,6,4,Life Sciences,2,Male,1,2,Research Scientist,4,Single,"(4807.0, 6706.0]",1,No,13,3,2,0,17,3,3,17,11,11,8
578,1,34,Travel_Frequently,Human Resources,23,3,Human Resources,2,Female,3,3,Human Resources,1,Divorced,"(8605.0, 10504.0]",9,Yes,15,3,3,3,11,2,3,3,2,0,2
579,0,30,Travel_Rarely,Research & Development,5,3,Technical Degree,4,Female,3,1,Research Scientist,1,Divorced,"(2908.0, 4807.0]",5,No,14,3,4,1,8,3,3,3,2,2,2
580,1,29,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Male,3,1,Research Scientist,3,Single,"(990.01, 2908.0]",0,No,14,3,4,0,7,1,2,6,2,1,5
581,0,45,Travel_Rarely,Sales,2,3,Other,4,Male,3,2,Sales Executive,2,Married,"(2908.0, 4807.0]",0,No,19,3,2,1,9,3,4,8,7,3,7
582,1,32,Travel_Rarely,Research & Development,25,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,"(990.01, 2908.0]",1,Yes,24,4,3,0,1,2,1,1,0,0,1
583,0,28,Travel_Rarely,Research & Development,9,3,Medical,4,Male,3,1,Research Scientist,4,Married,"(990.01, 2908.0]",1,No,23,4,4,1,5,3,2,5,2,0,4
584,0,42,Travel_Frequently,Research & Development,5,2,Other,2,Male,3,1,Laboratory Technician,3,Married,"(990.01, 2908.0]",4,No,17,3,4,1,8,4,3,2,2,2,0
585,1,58,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,5,Research Director,2,Single,"(18100.0, 19999.0]",7,Yes,12,3,4,0,40,2,3,31,15,13,8
586,1,32,Travel_Rarely,Sales,2,4,Marketing,3,Male,2,2,Sales Executive,2,Single,"(8605.0, 10504.0]",7,Yes,12,3,3,0,7,3,2,2,2,2,2
587,1,33,Travel_Rarely,Research & Development,15,1,Medical,2,Male,3,3,Manager,3,Married,"(12403.0, 14302.0]",7,Yes,12,3,4,0,15,2,4,7,6,7,7
588,0,46,Travel_Rarely,Sales,3,3,Technical Degree,1,Female,4,4,Sales Executive,1,Divorced,"(12403.0, 14302.0]",2,No,12,3,4,1,25,5,3,19,17,2,8
589,0,39,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,"(2908.0, 4807.0]",2,No,18,3,4,1,7,6,3,2,1,2,2
590,0,49,Travel_Rarely,Research & Development,7,4,Life Sciences,3,Male,3,3,Healthcare Representative,2,Divorced,"(8605.0, 10504.0]",3,No,14,3,2,2,29,3,3,8,7,0,7
591,0,58,Travel_Rarely,Sales,21,3,Life Sciences,4,Female,3,4,Manager,4,Married,"(16201.0, 18100.0]",4,Yes,13,3,3,1,29,2,2,1,0,0,0
592,0,42,Travel_Frequently,Research & Development,2,1,Medical,2,Male,3,1,Research Scientist,4,Single,"(990.01, 2908.0]",5,Yes,14,3,4,0,8,2,3,2,1,2,2
593,1,38,Travel_Rarely,Research & Development,29,1,Medical,2,Male,3,2,Healthcare Representative,1,Married,"(4807.0, 6706.0]",7,Yes,19,3,2,0,17,2,3,1,0,0,0
594,1,40,Travel_Rarely,Sales,22,2,Marketing,3,Male,2,2,Sales Executive,3,Married,"(4807.0, 6706.0]",2,Yes,12,3,1,2,8,6,3,6,4,1,0
595,0,28,Travel_Frequently,Sales,1,2,Life Sciences,3,Male,2,2,Sales Executive,4,Married,"(6706.0, 8605.0]",1,Yes,12,3,3,1,7,2,3,7,7,0,7
